INDEX,COLOR,OUT_INDEX,OUTPUT_DATA_REL,OUTPUT_DATA_FMT,OUTPUT_DATA_RAW
2276,WHITE,13,a1a3,a1a3,a1a3
2277,WHITE,226,c2b3,c2b3,c2b3
2278,WHITE,125,f1c1,f1c1,f1c1
2279,WHITE,566,b4b5,b4b5,b4b5
2280,WHITE,373,b3f7,b3f7,b3f7
2281,WHITE,1238,f7d5,f7d5,f7d5
2282,WHITE,318,g2f3,g2f3,g2f3
2283,WHITE,801,d5a8,d5a8,d5a8
2284,WHITE,142,g1h1,g1h1,g1h1
2285,WHITE,756,b5b6,b5b6,b5b6
2286,BLACK,248,d2d3,e7e6,e7e6
2287,BLACK,314,g2g4,b7b5,b7b5
2288,BLACK,118,f1g2,c8b7,c8b7
2289,BLACK,311,g2c6,b7f3,b7f3
2290,BLACK,339,h2h3,a7a6,a7a6
2291,BLACK,268,e2e4,d7d5,d7d5
2292,BLACK,1460,b1c3,g8f6,g8f6
2293,BLACK,202,b2b3,g7g6,g7g6
2294,BLACK,57,c1b2,f8g7,f8g7
2295,BLACK,1,O-O,O-O,e8g8
2296,BLACK,291,f2f4,c7c5,c7c5
2297,BLACK,161,h1h2,a8a7,a8a7
2298,BLACK,693,g4g5,b5b4,b5b4
2299,BLACK,525,h3h4,a6a5,a6a5
2300,BLACK,1536,c3e2,f6d7,f6d7
2301,BLACK,35,b1b2,g8g7,g8g7
2302,BLACK,96,e1c3,d8f6,d8f6
2303,BLACK,1480,g1f3,b8c6,b8c6
2304,BLACK,379,b3c4,g6f5,g6f5
2305,BLACK,398,c3f6,f6c3,f6c3
2306,BLACK,1504,e2d4,d7e5,d7e5
2307,BLACK,1597,d4b3,e5g6,e5g6
2308,BLACK,1056,f6e5,c3d4,c3d4
2309,BLACK,1559,f3d4,c6e5,c6e5
2310,BLACK,1595,d4b5,e5g4,e5g4
2311,BLACK,212,b2b1,g7g8,g7g8
2312,BLACK,348,h2h1,a7a8,a7a8
2313,BLACK,61,c1e1,f8d8,f8d8
2314,BLACK,1633,b5d4,g4e5,g4e5
2315,BLACK,164,h1f1,a8c8,a8c8
2316,BLACK,35,b1b2,g8g7,g8g7
2317,BLACK,211,b2c1,g7f8,g7f8
2318,BLACK,1596,d4f3,e5c6,e5c6
2319,BLACK,1526,b3c5,g6f4,g6f4
2320,BLACK,1641,c5a4,f4h5,f4h5
2321,BLACK,1575,a4c5,h5f4,h5f4
2322,BLACK,850,e5b2,d4g7,d4g7
2323,BLACK,225,c2c3,f7f6,f7f6
2324,BLACK,205,b2g2,g7b7,g7b7
2325,WHITE,202,b2b3,b2b3,b2b3
2326,WHITE,57,c1b2,c1b2,c1b2
2327,WHITE,222,c2c4,c2c4,c2c4
2328,WHITE,1480,g1f3,g1f3,g1f3
2329,WHITE,245,d2d4,d2d4,d2d4
2330,WHITE,1559,f3d4,f3d4,f3d4
2331,WHITE,1460,b1c3,b1c3,b1c3
2332,WHITE,1593,d4c6,d4c6,d4c6
2333,WHITE,1532,c3d5,c3d5,c3d5
2334,WHITE,589,c4d5,c4d5,c4d5
2335,WHITE,268,e2e4,e2e4,e2e4
2336,WHITE,112,f1b5,f1b5,f1b5
2337,WHITE,76,d1e2,d1e2,d1e2
2338,WHITE,193,b2g7,b2g7,b2g7
2339,WHITE,278,e2b2,e2b2,e2b2
2340,WHITE,291,f2f4,f2f4,f2f4
2341,WHITE,380,b3b4,b3b4,b3b4
2342,WHITE,1,O-O,O-O,e1g1
2343,WHITE,768,b5d3,b5d3,b5d3
2344,WHITE,179,a2a4,a2a4,a2a4
2345,WHITE,199,b2d4,b2d4,b2d4
2346,WHITE,339,h2h3,h2h3,h2h3
2347,WHITE,116,f1f3,f1f3,f1f3
2348,WHITE,424,d3a6,d3a6,d3a6
2349,WHITE,933,a6b5,a6b5,a6b5
2350,WHITE,545,a4a5,a4a5,a4a5
2351,WHITE,567,b4a5,b4a5,b4a5
2352,WHITE,735,a5a6,a5a6,a5a6
2353,WHITE,21,a1c1,a1c1,a1c1
2354,WHITE,492,f3f1,f3f1,f3f1
2355,WHITE,139,g1h2,g1h2,g1h2
2356,WHITE,925,a6a7,a6a7,a6a7
2357,WHITE,1794,a7b8q,a7b8q,a7b8q
2358,WHITE,1314,b8e8,b8e8,b8e8
2359,WHITE,1382,e8e7,e8e7,e8e7
2360,WHITE,612,d4f6,d4f6,d4f6
2361,WHITE,1210,e7f6,e7f6,e7f6
2362,WHITE,1054,f6g5,f6g5,f6g5
2363,BLACK,314,g2g4,b7b5,b7b5
2364,BLACK,118,f1g2,c8b7,c8b7
2365,BLACK,202,b2b3,g7g6,g7g6
2366,BLACK,57,c1b2,f8g7,f8g7
2367,BLACK,291,f2f4,c7c5,c7c5
2368,BLACK,271,e2e3,d7d6,d7d6
2369,BLACK,1480,g1f3,b8c6,b8c6
2370,BLACK,337,h2h4,a7a5,a7a5
2371,BLACK,693,g4g5,b5b4,b5b4
2372,BLACK,98,e1e2,d8d7,d8d7
2373,BLACK,1460,b1c3,g8f6,g8f6
2374,BLACK,1,O-O,O-O,e8g8
2375,BLACK,715,h4h5,a5a4,a5a4
2376,BLACK,905,h5h6,a4a3,a4a3
2377,BLACK,884,g5f6,b4c3,b4c3
2378,BLACK,275,e2f2,d7c7,d7c7
2379,BLACK,1536,c3e2,f6d7,f6d7
2380,BLACK,316,g2h3,b7a6,b7a6
2381,BLACK,1557,f3e5,c6d4,c6d4
2382,BLACK,670,f4e5,c5d4,c5d4
2383,BLACK,1503,e2f4,d7c5,d7c5
2384,BLACK,245,d2d4,e7e5,e7e5
2385,BLACK,453,e3f4,d6c5,d6c5
2386,BLACK,537,h3f1,a6c8,a6c8
2387,BLACK,153,h1h6,a8a3,a8a3
2388,BLACK,1106,h6h2,a3a7,a3a7
2389,BLACK,117,f1d3,c8e6,c8e6
2390,WHITE,268,e2e4,e2e4,e2e4
2391,WHITE,245,d2d4,d2d4,d2d4
2392,WHITE,1460,b1c3,b1c3,b1c3
2393,WHITE,291,f2f4,f2f4,f2f4
2394,WHITE,77,d1d2,d1d2,d1d2
2395,WHITE,669,f4f5,f4f5,f4f5
2396,WHITE,339,h2h3,h2h3,h2h3
2397,WHITE,526,h3g4,h3g4,h3g4
2398,WHITE,110,f1a6,f1a6,f1a6
2399,WHITE,248,d2d3,d2d3,d2d3
2400,WHITE,424,d3a6,d3a6,d3a6
2401,WHITE,48,c1g5,c1g5,c1g5
2402,WHITE,884,g5f6,g5f6,g5f6
2403,WHITE,0,O-O-O,O-O-O,e1c1
2404,WHITE,1481,g1e2,g1e2,g1e2
2405,WHITE,925,a6a7,a6a7,a6a7
2406,WHITE,643,e4e5,e4e5,e4e5
2407,WHITE,63,c1b1,c1b1,c1b1
2408,WHITE,1121,a7c5,a7c5,a7c5
2409,WHITE,778,c5a7,c5a7,c5a7
2410,WHITE,202,b2b3,b2b3,b2b3
2411,WHITE,1535,c3a4,c3a4,c3a4
2412,WHITE,1122,a7a5,a7a5,a7a5
2413,WHITE,745,a5c3,a5c3,a5c3
2414,WHITE,1575,a4c5,a4c5,a4c5
2415,WHITE,1505,e2g3,e2g3,e2g3
2416,WHITE,415,c3b2,c3b2,c3b2
2417,WHITE,225,c2c3,c2c3,c2c3
2418,WHITE,380,b3b4,b3b4,b3b4
2419,WHITE,1565,g3f5,g3f5,g3f5
2420,WHITE,567,b4a5,b4a5,b4a5
2421,WHITE,35,b1b2,b1b2,b1b2
2422,WHITE,179,a2a4,a2a4,a2a4
2423,WHITE,209,b2c2,b2c2,b2c2
2424,WHITE,84,d1b1,d1b1,d1b1
2425,WHITE,25,b1b7,b1b7,b1b7
2426,WHITE,1136,b7f7,b7f7,b7f7
2427,BLACK,271,e2e3,d7d6,d7d6
2428,BLACK,202,b2b3,g7g6,g7g6
2429,BLACK,57,c1b2,f8g7,f8g7
2430,BLACK,291,f2f4,c7c5,c7c5
2431,BLACK,94,e1g3,d8b6,d8b6
2432,BLACK,496,g3g7,b6b2,b6b2
2433,BLACK,1246,g7h8,b2a1,b2a1
2434,WHITE,268,e2e4,e2e4,e2e4
2435,WHITE,245,d2d4,d2d4,d2d4
2436,WHITE,644,e4d5,e4d5,e4d5
2437,WHITE,117,f1d3,f1d3,f1d3
2438,WHITE,1480,g1f3,g1f3,g1f3
2439,WHITE,1,O-O,O-O,e1g1
2440,WHITE,123,f1e1,f1e1,f1e1
2441,WHITE,425,d3f5,d3f5,d3f5
2442,WHITE,860,f5e6,f5e6,f5e6
2443,WHITE,88,e1e6,e1e6,e1e6
2444,WHITE,1460,b1c3,b1c3,b1c3
2445,WHITE,1033,e6e4,e6e4,e6e4
2446,WHITE,1534,c3e4,c3e4,c3e4
2447,WHITE,74,d1d3,d1d3,d1d3
2448,WHITE,1603,e4c5,e4c5,e4c5
2449,WHITE,50,c1f4,c1f4,c1f4
2450,WHITE,19,a1e1,a1e1,a1e1
2451,WHITE,616,d4d5,d4d5,d4d5
2452,WHITE,430,d3c4,d3c4,d3c4
2453,WHITE,806,d5d6,d5d6,d5d6
2454,WHITE,995,d6d7,d6d7,d6d7
2455,WHITE,1637,c5b7,c5b7,c5b7
2456,WHITE,588,c4a6,c4a6,c4a6
2457,BLACK,1460,b1c3,g8f6,g8f6
2458,BLACK,1534,c3e4,f6d5,f6d5
2459,BLACK,1604,e4g3,d5b6,d5b6
2460,BLACK,271,e2e3,d7d6,d7d6
2461,BLACK,295,f2e3,c7d6,c7d6
2462,BLACK,202,b2b3,g7g6,g7g6
2463,BLACK,57,c1b2,f8g7,f8g7
2464,BLACK,1,O-O,O-O,e8g8
2465,BLACK,1480,g1f3,b8c6,b8c6
2466,BLACK,181,a2a3,h7h6,h7h6
2467,BLACK,380,b3b4,g6g5,g6g5
2468,BLACK,222,c2c4,f7f5,f7f5
2469,BLACK,43,b1a1,g8h8,g8h8
2470,BLACK,590,c4c5,f5f4,f5f4
2471,BLACK,781,c5b6,f4g3,f4g3
2472,BLACK,318,g2f3,b7c6,b7c6
2473,BLACK,245,d2d4,e7e5,e7e5
2474,BLACK,96,e1c3,d8f6,d8f6
2475,BLACK,112,f1b5,c8g4,c8g4
2476,BLACK,768,b5d3,g4e6,g4e6
2477,BLACK,454,e3e4,d6d5,d6d5
2478,BLACK,616,d4d5,e5e4,e5e4
2479,BLACK,411,c3b3,f6g6,f6g6
2480,BLACK,271,e2e3,d7d6,d7d6
2481,BLACK,222,c2c4,f7f5,f7f5
2482,BLACK,1460,b1c3,g8f6,g8f6
2483,BLACK,202,b2b3,g7g6,g7g6
2484,BLACK,57,c1b2,f8g7,f8g7
2485,BLACK,1,O-O,O-O,e8g8
2486,BLACK,294,f2f3,c7c6,c7c6
2487,BLACK,91,e1h4,d8a5,d8a5
2488,BLACK,245,d2d4,e7e5,e7e5
2489,BLACK,727,h4f2,a5c7,a5c7
2490,BLACK,455,e3d4,d6e5,d6e5
2491,BLACK,1479,g1h3,b8a6,b8a6
2492,BLACK,1571,h3f4,a6c5,a6c5
2493,BLACK,61,c1e1,f8d8,f8d8
2494,BLACK,1609,f4e6,c5d3,c5d3
2495,BLACK,181,a2a3,h7h6,h7h6
2496,BLACK,1706,e6g7,d3b2,d3b2
2497,BLACK,1762,g7e6,b2d3,b2d3
2498,BLACK,88,e1e6,d8d3,d8d3
2499,BLACK,1532,c3d5,f6e4,f6e4
2500,BLACK,1040,e6e1,d3d8,d3d8
2501,BLACK,104,e1c1,d8f8,d8f8
2502,BLACK,299,f2d2,c7e7,c7e7
2503,BLACK,112,f1b5,c8g4,c8g4
2504,BLACK,755,b5c6,g4f3,g4f3
2505,BLACK,47,c1c6,f8f3,f8f3
2506,BLACK,479,f3f4,c6c5,c6c5
2507,BLACK,167,h1c1,a8f8,a8f8
2508,BLACK,970,c6c7,f3f2,f3f2
2509,BLACK,197,b2e5,g7d4,g7d4
2510,BLACK,1158,c7g7,f2b2,f2b2
2511,BLACK,45,c1c7,f8f2,f8f2
2512,BLACK,1176,c7c1,f2f8,f2f8
2513,BLACK,42,b1c1,g8f8,g8f8
2514,BLACK,1249,g7h7,b2a2,b2a2
2515,BLACK,1271,h7g7,a2b2,a2b2
2516,BLACK,1257,g7g6,b2b3,b2b3
2517,BLACK,1079,g6g5,b3b4,b3b4
2518,BLACK,886,g5f5,b4c4,b4c4
2519,BLACK,859,f5f6,c4c3,c4c3
2520,BLACK,1052,f6b6,c3g3,c3g3
2521,BLACK,953,b6c6,g3f3,g3f3
2522,BLACK,986,c6c3,f3f6,f3f6
2523,BLACK,411,c3b3,f6g6,f6g6
2524,BLACK,388,b3a3,g6h6,g6h6
2525,BLACK,57,c1b2,f8g7,f8g7
2526,BLACK,370,a3a1,h6h8,h6h8
2527,WHITE,268,e2e4,e2e4,e2e4
2528,WHITE,248,d2d3,d2d3,d2d3
2529,WHITE,1462,b1d2,b1d2,b1d2
2530,WHITE,1480,g1f3,g1f3,g1f3
2531,WHITE,317,g2g3,g2g3,g2g3
2532,WHITE,118,f1g2,f1g2,f1g2
2533,WHITE,1,O-O,O-O,e1g1
2534,WHITE,225,c2c3,c2c3,c2c3
2535,WHITE,643,e4e5,e4e5,e4e5
2536,WHITE,429,d3d4,d3d4,d3d4
2537,WHITE,832,e5f6,e5f6,e5f6
2538,WHITE,1500,d2b3,d2b3,d2b3
2539,WHITE,48,c1g5,c1g5,c1g5
2540,WHITE,1529,b3d2,b3d2,b3d2
2541,WHITE,615,d4e5,d4e5,d4e5
2542,WHITE,1557,f3e5,f3e5,f3e5
2543,WHITE,202,b2b3,b2b3,b2b3
2544,WHITE,294,f2f3,f2f3,f2f3
2545,WHITE,379,b3c4,b3c4,b3c4
2546,WHITE,479,f3f4,f3f4,f3f4
2547,WHITE,1500,d2b3,d2b3,d2b3
2548,WHITE,315,g2e4,g2e4,g2e4
2549,WHITE,76,d1e2,d1e2,d1e2
2550,WHITE,892,g5h4,g5h4,g5h4
2551,WHITE,503,g3g4,g3g4,g3g4
2552,WHITE,669,f4f5,f4f5,f4f5
2553,WHITE,725,h4g3,h4g3,h4g3
2554,WHITE,20,a1d1,a1d1,a1d1
2555,WHITE,1528,b3d4,b3d4,b3d4
2556,WHITE,71,d1d4,d1d4,d1d4
2557,WHITE,859,f5f6,f5f6,f5f6
2558,WHITE,111,f1f5,f1f5,f1f5
2559,WHITE,626,d4d3,d4d3,d4d3
2560,WHITE,499,g3d6,g3d6,g3d6
2561,WHITE,994,d6e7,d6e7,d6e7
2562,WHITE,1046,f6e7,f6e7,f6e7
2563,WHITE,339,h2h3,h2h3,h2h3
2564,WHITE,140,g1g2,g1g2,g1g2
2565,WHITE,327,g2g1,g2g1,g2g1
2566,WHITE,140,g1g2,g1g2,g1g2
2567,WHITE,426,d3d5,d3d5,d3d5
2568,WHITE,272,e2d3,e2d3,e2d3
2569,WHITE,874,f5f2,f5f2,f5f2
2570,BLACK,271,e2e3,d7d6,d7d6
2571,BLACK,222,c2c4,f7f5,f7f5
2572,BLACK,202,b2b3,g7g6,g7g6
2573,BLACK,57,c1b2,f8g7,f8g7
2574,BLACK,1460,b1c3,g8f6,g8f6
2575,BLACK,1,O-O,O-O,e8g8
2576,BLACK,337,h2h4,a7a5,a7a5
2577,BLACK,715,h4h5,a5a4,a5a4
2578,BLACK,294,f2f3,c7c6,c7c6
2579,BLACK,1479,g1h3,b8a6,b8a6
2580,BLACK,120,f1e2,c8d7,c8d7
2581,BLACK,479,f3f4,c6c5,c6c5
2582,BLACK,670,f4e5,c5d4,c5d4
2583,BLACK,1571,h3f4,a6c5,a6c5
2584,BLACK,245,d2d4,e7e5,e7e5
2585,BLACK,264,e2h5,d7a4,d7a4
2586,BLACK,1611,f4d5,c5e4,c5e4
2587,BLACK,1532,c3d5,f6e4,f6e4
2588,BLACK,589,c4d5,f5e4,f5e4
2589,BLACK,806,d5d6,e4e3,e4e3
2590,BLACK,917,h5f3,a4c6,a4c6
2591,BLACK,44,c1c8,f8f1,f8f1
2592,BLACK,96,e1c3,d8f6,d8f6
2593,BLACK,454,e3e4,d6d5,d6d5
2594,BLACK,316,g2h3,b7a6,b7a6
2595,BLACK,475,f3h5,c6a4,c6a4
2596,BLACK,167,h1c1,a8f8,a8f8
2597,BLACK,43,b1a1,g8h8,g8h8
2598,BLACK,915,h5g4,a4b5,a4b5
2599,BLACK,397,c3c7,f6f2,f6f2
2600,BLACK,1173,c7c3,f2f6,f2f6
2601,BLACK,706,g4e2,b5d7,b5d7
2602,BLACK,272,e2d3,d7e6,d7e6
2603,BLACK,427,d3b5,e6g4,e6g4
2604,BLACK,179,a2a4,h7h5,h7h5
2605,BLACK,403,c3d4,f6e5,f6e5
2606,BLACK,199,b2d4,g7e5,g7e5
2607,BLACK,772,b5f1,g4c8,g4c8
2608,BLACK,61,c1e1,f8d8,f8d8
2609,BLACK,545,a4a5,h5h4,h5h4
2610,BLACK,14,a1b2,h8g7,h8g7
2611,BLACK,102,e1f1,d8c8,d8c8
2612,BLACK,611,d4a7,e5h2,e5h2
2613,BLACK,1119,a7b6,h2g3,h2g3
2614,BLACK,957,b6a5,g3h4,g3h4
2615,BLACK,116,f1f3,c8c6,c8c6
2616,BLACK,201,b2c3,g7f6,g7f6
2617,BLACK,403,c3d4,f6e5,f6e5
2618,BLACK,485,f3c3,c6f6,c6f6
2619,BLACK,407,c3g3,f6b6,f6b6
2620,BLACK,509,g3c3,b6f6,b6f6
2621,BLACK,525,h3h4,a6a5,a6a5
2622,BLACK,407,c3g3,f6b6,f6b6
2623,BLACK,496,g3g7,b6b2,b6b2
2624,BLACK,1249,g7h7,b2a2,b2a2
2625,BLACK,622,d4c4,e5f5,e5f5
2626,BLACK,600,c4c3,f5f6,f5f6
2627,BLACK,380,b3b4,g6g5,g6g5
2628,BLACK,404,c3c4,f6f5,f6f5
2629,BLACK,599,c4d3,f5e6,f5e6
2630,BLACK,1280,h7h5,a2a4,a2a4
2631,BLACK,901,h5h8,a4a1,a4a1
2632,BLACK,428,d3e4,e6d5,e6d5
2633,BLACK,715,h4h5,a5a4,a5a4
2634,BLACK,643,e4e5,d5d4,d5d4
2635,BLACK,905,h5h6,a4a3,a4a3
2636,BLACK,833,e5e6,d4d3,d4d3
2637,BLACK,1091,h6h7,a3a2,a3a2
2638,BLACK,1441,h8c8,a1f1,a1f1
2639,BLACK,1336,c8d8,f1e1,f1e1
2640,BLACK,1356,d8e8,e1d1,e1d1
2641,BLACK,1024,e6f6,d3c3,d3c3
2642,WHITE,268,e2e4,e2e4,e2e4
2643,WHITE,1460,b1c3,b1c3,b1c3
2644,WHITE,245,d2d4,d2d4,d2d4
2645,WHITE,643,e4e5,e4e5,e4e5
2646,WHITE,55,c1d2,c1d2,c1d2
2647,WHITE,1533,c3b5,c3b5,c3b5
2648,WHITE,77,d1d2,d1d2,d1d2
2649,WHITE,225,c2c3,c2c3,c2c3
2650,WHITE,1632,b5d6,b5d6,b5d6
2651,WHITE,291,f2f4,f2f4,f2f4
2652,WHITE,403,c3d4,c3d4,c3d4
2653,WHITE,1480,g1f3,g1f3,g1f3
2654,WHITE,1697,d6c8,d6c8,d6c8
2655,WHITE,117,f1d3,f1d3,f1d3
2656,WHITE,1,O-O,O-O,e1g1
2657,WHITE,179,a2a4,a2a4,a2a4
2658,WHITE,142,g1h1,g1h1,g1h1
2659,WHITE,247,d2e3,d2e3,d2e3
2660,WHITE,669,f4f5,f4f5,f4f5
2661,WHITE,859,f5f6,f5f6,f5f6
2662,WHITE,13,a1a3,a1a3,a1a3
2663,WHITE,1044,f6g7,f6g7,f6g7
2664,WHITE,440,d3c2,d3c2,d3c2
2665,WHITE,1558,f3h4,f3h4,f3h4
2666,WHITE,454,e3e4,e3e4,e3e4
2667,WHITE,357,a3a5,a3a5,a3a5
2668,WHITE,742,a5b5,a5b5,a5b5
2669,WHITE,754,b5b7,b5b7,b5b7
2670,WHITE,317,g2g3,g2g3,g2g3
2671,WHITE,1625,h4g2,h4g2,h4g2
2672,WHITE,1516,g2f4,g2f4,g2f4
2673,WHITE,504,g3f4,g3f4,g3f4
2674,WHITE,1149,b7b3,b7b3,b7b3
2675,WHITE,122,f1g1,f1g1,f1g1
2676,WHITE,385,b3e3,b3e3,b3e3
2677,WHITE,144,g1e1,g1e1,g1e1
2678,WHITE,98,e1e2,e1e2,e1e2
2679,WHITE,464,e3e2,e3e2,e3e2
2680,WHITE,162,h1g2,h1g2,h1g2
2681,WHITE,317,g2g3,g2g3,g2g3
2682,WHITE,281,e2e1,e2e1,e2e1
2683,WHITE,337,h2h4,h2h4,h2h4
2684,WHITE,505,g3h3,g3h3,g3h3
2685,WHITE,102,e1f1,e1f1,e1f1
2686,WHITE,122,f1g1,f1g1,f1g1
2687,WHITE,133,g1g5,g1g5,g1g5
2688,WHITE,535,h3g2,h3g2,h3g2
2689,WHITE,317,g2g3,g2g3,g2g3
2690,WHITE,513,g3g2,g3g2,g3g2
2691,WHITE,316,g2h3,g2h3,g2h3
2692,WHITE,534,h3h2,h3h2,h3h2
2693,WHITE,340,h2g3,h2g3,h2g3
2694,WHITE,504,g3f4,g3f4,g3f4
2695,WHITE,878,g5g8,g5g8,g5g8
2696,WHITE,679,f4f3,f4f3,f4f3
2697,WHITE,1417,g8f8,g8f8,g8f8
2698,WHITE,1400,f8b8,f8b8,f8b8
2699,WHITE,479,f3f4,f3f4,f3f4
2700,WHITE,673,f4e4,f4e4,f4e4
2701,WHITE,1331,b8b1,b8b1,b8b1
2702,WHITE,38,b1g1,b1g1,b1g1
2703,WHITE,142,g1h1,g1h1,g1h1
2704,WHITE,647,e4f4,e4f4,e4f4
2705,WHITE,679,f4f3,f4f3,f4f3
2706,WHITE,167,h1c1,h1c1,h1c1
2707,WHITE,480,f3e4,f3e4,f3e4
2708,WHITE,59,c1g1,c1g1,c1g1
2709,WHITE,129,g1g7,g1g7,g1g7
2710,WHITE,1261,g7g4,g7g4,g7g4
2711,WHITE,688,g4g7,g4g7,g4g7
2712,WHITE,653,e4e3,e4e3,e4e3
2713,WHITE,464,e3e2,e3e2,e3e2
2714,WHITE,275,e2f2,e2f2,e2f2
2715,WHITE,298,f2e2,f2e2,f2e2
2716,WHITE,272,e2d3,e2d3,e2d3
2717,WHITE,428,d3e4,d3e4,d3e4
2718,WHITE,1247,g7g8,g7g8,g7g8
2719,WHITE,1420,g8c8,g8c8,g8c8
2720,WHITE,1351,c8c2,c8c2,c8c2
2721,WHITE,225,c2c3,c2c3,c2c3
2722,WHITE,395,c3c8,c3c8,c3c8
2723,BLACK,271,e2e3,d7d6,d7d6
2724,BLACK,1460,b1c3,g8f6,g8f6
2725,BLACK,202,b2b3,g7g6,g7g6
2726,BLACK,57,c1b2,f8g7,f8g7
2727,BLACK,1,O-O,O-O,e8g8
2728,BLACK,294,f2f3,c7c6,c7c6
2729,BLACK,245,d2d4,e7e5,e7e5
2730,BLACK,337,h2h4,a7a5,a7a5
2731,BLACK,1479,g1h3,b8a6,b8a6
2732,BLACK,181,a2a3,h7h6,h7h6
2733,BLACK,62,c1d1,f8e8,f8e8
2734,BLACK,1570,h3g5,a6b4,a6b4
2735,BLACK,117,f1d3,c8e6,c8e6
2736,BLACK,427,d3b5,e6g4,e6g4
2737,BLACK,1533,c3b5,f6g4,f6g4
2738,BLACK,455,e3d4,d6e5,d6e5
2739,BLACK,1669,g5f7,b4c2,b4c2
2740,BLACK,1632,b5d6,g4e3,g4e3
2741,BLACK,1697,d6c8,e3f1,e3f1
2742,BLACK,99,e1d2,d8e7,d8e7
2743,BLACK,36,b1a2,g8h7,g8h7
2744,BLACK,224,c2d3,f7e6,f7e6
2745,BLACK,199,b2d4,g7e5,g7e5
2746,BLACK,617,d4c5,e5f4,e5f4
2747,BLACK,83,d1c1,e8f8,e8f8
2748,BLACK,188,a2b2,h7g7,h7g7
2749,WHITE,245,d2d4,d2d4,d2d4
2750,WHITE,1480,g1f3,g1f3,g1f3
2751,WHITE,222,c2c4,c2c4,c2c4
2752,WHITE,271,e2e3,e2e3,e2e3
2753,WHITE,1460,b1c3,b1c3,b1c3
2754,WHITE,589,c4d5,c4d5,c4d5
2755,WHITE,117,f1d3,f1d3,f1d3
2756,WHITE,1,O-O,O-O,e1g1
2757,WHITE,76,d1e2,d1e2,d1e2
2758,WHITE,124,f1d1,f1d1,f1d1
2759,WHITE,455,e3d4,e3d4,e3d4
2760,WHITE,268,e2e4,e2e4,e2e4
2761,WHITE,645,e4h4,e4h4,e4h4
2762,WHITE,50,c1f4,c1f4,c1f4
2763,WHITE,616,d4d5,d4d5,d4d5
2764,WHITE,82,d1e1,d1e1,d1e1
2765,WHITE,668,f4g5,f4g5,f4g5
2766,WHITE,1556,f3g5,f3g5,f3g5
2767,WHITE,87,e1e7,e1e7,e1e7
2768,WHITE,420,d3h7,d3h7,d3h7
2769,WHITE,1673,g5f3,g5f3,g5f3
2770,WHITE,1281,h7f5,h7f5,h7f5
2771,WHITE,718,h4f4,h4f4,h4f4
2772,WHITE,1534,c3e4,c3e4,c3e4
2773,WHITE,1557,f3e5,f3e5,f3e5
2774,WHITE,200,b2b4,b2b4,b2b4
2775,WHITE,1607,e4d2,e4d2,e4d2
2776,WHITE,179,a2a4,a2a4,a2a4
2777,WHITE,1658,e5f3,e5f3,e5f3
2778,WHITE,19,a1e1,a1e1,a1e1
2779,WHITE,339,h2h3,h2h3,h2h3
2780,WHITE,1499,d2f3,d2f3,d2f3
2781,WHITE,103,e1d1,e1d1,e1d1
2782,WHITE,139,g1h2,g1h2,g1h2
2783,WHITE,1557,f3e5,f3e5,f3e5
2784,WHITE,1654,e5g6,e5g6,e5g6
2785,WHITE,667,f4d6,f4d6,f4d6
2786,WHITE,1724,g6h4,g6h4,g6h4
2787,WHITE,1623,h4f5,h4f5,h4f5
2788,WHITE,545,a4a5,a4a5,a4a5
2789,WHITE,1663,f5d6,f5d6,f5d6
2790,WHITE,1703,d6c4,d6c4,d6c4
2791,WHITE,1590,c4d2,c4d2,c4d2
2792,WHITE,1500,d2b3,d2b3,d2b3
2793,WHITE,1528,b3d4,b3d4,b3d4
2794,WHITE,1594,d4f5,d4f5,d4f5
2795,WHITE,1660,f5g7,f5g7,f5g7
2796,WHITE,1761,g7e8,g7e8,g7e8
2797,WHITE,1783,e8f6,e8f6,e8f6
2798,WHITE,1717,f6d5,f6d5,f6d5
2799,WHITE,1649,d5b4,d5b4,d5b4
2800,WHITE,291,f2f4,f2f4,f2f4
2801,WHITE,669,f4f5,f4f5,f4f5
2802,WHITE,1583,b4a2,b4a2,b4a2
2803,WHITE,859,f5f6,f5f6,f5f6
2804,WHITE,1045,f6f7,f6f7,f6f7
2805,WHITE,1858,f7f8q,f7f8q,f7f8q
2806,WHITE,1411,f8b4,f8b4,f8b4
2807,BLACK,202,b2b3,g7g6,g7g6
2808,BLACK,57,c1b2,f8g7,f8g7
2809,BLACK,222,c2c4,f7f5,f7f5
2810,BLACK,245,d2d4,e7e5,e7e5
2811,BLACK,291,f2f4,c7c5,c7c5
2812,BLACK,271,e2e3,d7d6,d7d6
2813,BLACK,181,a2a3,h7h6,h7h6
2814,BLACK,1480,g1f3,b8c6,b8c6
2815,BLACK,1462,b1d2,g8e7,g8e7
2816,BLACK,1,O-O,O-O,e8g8
2817,BLACK,36,b1a2,g8h7,g8h7
2818,BLACK,616,d4d5,e5e4,e5e4
2819,BLACK,668,f4g5,c5b4,c5b4
2820,BLACK,91,e1h4,d8a5,d8a5
2821,BLACK,339,h2h3,a7a6,a7a6
2822,BLACK,713,h4h6,a5a3,a5a3
2823,BLACK,1105,h6e3,a3d6,a3d6
2824,WHITE,245,d2d4,d2d4,d2d4
2825,WHITE,1480,g1f3,g1f3,g1f3
2826,WHITE,317,g2g3,g2g3,g2g3
2827,WHITE,118,f1g2,f1g2,f1g2
